login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious,no_mfa,multiple_failed_attempts,high_failed_attempts,risky_new_device_no_mfa,risky_foreign_no_mfa,risky_unusual_hour,mfa_fatigue_risk
L000128,U0055,2026-07-01 10:24:00,10,Wednesday,India,Delhi,India,Delhi,Desktop,Chrome,99.130.45.188,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000129,U0125,2026-07-17 12:40:00,12,Friday,United States,San Francisco,United States,San Francisco,Laptop,Edge,187.211.162.229,5,False,Unknown,0,False,False,False,False,True,False,Suspicious IP Login,1,True,True,True,False,False,False,False
L000130,U0131,2026-07-04 19:54:00,19,Saturday,United States,New York,United States,New York,Desktop,Chrome,12.52.38.165,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L000131,U0120,2026-07-08 13:13:00,13,Wednesday,United Kingdom,London,United States,Chicago,Mobile,Edge,107.156.102.128,2,True,Email Code,0,False,True,False,False,False,True,Foreign Login,1,False,False,False,False,False,False,False
L000132,U0124,2026-07-19 17:31:00,17,Sunday,Germany,Munich,Germany,Munich,Laptop,Firefox,104.38.110.70,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000133,U0032,2026-07-07 08:12:00,8,Tuesday,India,Mumbai,India,Mumbai,Laptop,Firefox,35.26.196.119,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000134,U0058,2026-07-20 16:43:00,16,Monday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,176.66.227.225,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000135,U0154,2026-07-08 16:44:00,16,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,161.239.52.74,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000136,U0143,2026-07-10 17:25:00,17,Friday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,23.187.36.117,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000137,U0091,2026-07-12 11:27:00,11,Sunday,United States,Chicago,United States,Chicago,Laptop,Chrome,215.62.98.197,10,False,Unknown,0,False,False,False,False,False,False,Brute Force,1,True,True,True,False,False,False,False
L000138,U0217,2026-07-29 18:29:00,18,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,33.243.178.1,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000139,U0220,2026-07-29 09:00:00,9,Wednesday,Brazil,Rio de Janeiro,United States,San Francisco,Desktop,Firefox,134.69.120.108,4,True,SMS,0,False,True,False,False,False,True,Foreign Login,1,False,True,False,False,False,False,False
L000140,U0183,2026-07-30 22:56:00,22,Thursday,United States,New York,United States,New York,Laptop,Chrome,187.118.213.253,2,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L000141,U0174,2026-07-24 16:55:00,16,Friday,Germany,Berlin,Germany,Berlin,Laptop,Chrome,178.113.217.223,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000142,U0070,2026-07-18 07:23:00,7,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Safari,45.51.23.127,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000143,U0077,2026-07-15 17:42:00,17,Wednesday,United States,Chicago,United States,Chicago,Tablet,Edge,86.86.177.37,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000144,U0120,2026-07-23 02:54:00,2,Thursday,United States,Chicago,United States,Chicago,Mobile,Edge,35.77.213.96,1,True,SMS,0,False,False,True,False,False,True,Unusual Hour Login,1,False,False,False,False,False,False,False
L000145,U0078,2026-07-18 09:08:00,9,Saturday,United States,Boston,United States,Boston,Laptop,Chrome,146.41.58.159,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000146,U0146,2026-07-17 13:05:00,13,Friday,United States,Boston,United States,Boston,Laptop,Safari,69.227.90.74,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000147,U0079,2026-07-20 17:23:00,17,Monday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,57.157.127.223,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000148,U0200,2026-07-30 11:46:00,11,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,93.137.142.196,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000149,U0042,2026-07-12 17:59:00,17,Sunday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,109.17.40.233,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000150,U0081,2026-07-11 17:40:00,17,Saturday,United States,New York,United States,New York,Laptop,Firefox,79.58.72.239,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000151,U0200,2026-07-14 04:52:00,4,Tuesday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,157.120.208.87,0,True,Email Code,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L000152,U0096,2026-07-22 10:04:00,10,Wednesday,Germany,Munich,Germany,Munich,Desktop,Chrome,109.152.23.11,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000153,U0121,2026-07-10 10:30:00,10,Friday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Safari,19.229.131.51,1,True,Email Code,0,True,False,False,False,False,True,New Device Login,1,False,False,False,False,False,False,False
L000154,U0232,2026-07-09 08:19:00,8,Thursday,United States,New York,United States,New York,Laptop,Chrome,14.212.79.58,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000155,U0136,2026-07-21 18:07:00,18,Tuesday,United States,Chicago,United States,Chicago,Laptop,Safari,109.112.132.44,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000156,U0227,2026-07-02 12:28:00,12,Thursday,United States,Boston,United States,Boston,Laptop,Safari,16.40.250.181,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000157,U0127,2026-07-03 13:02:00,13,Friday,United States,Chicago,United States,Chicago,Laptop,Safari,160.13.164.53,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000158,U0098,2026-07-30 09:58:00,9,Thursday,United States,Edison,United States,Edison,Laptop,Firefox,142.210.130.14,2,True,Email Code,0,False,False,False,False,True,False,Suspicious IP Login,1,False,False,False,False,False,False,False
L000159,U0118,2026-07-18 07:52:00,7,Saturday,United States,New York,United States,New York,Laptop,Safari,171.7.3.34,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000160,U0223,2026-07-12 15:53:00,15,Sunday,India,Delhi,India,Delhi,Desktop,Firefox,88.2.111.24,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000161,U0109,2026-07-05 14:40:00,14,Sunday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,156.40.83.73,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000162,U0189,2026-07-07 09:39:00,9,Tuesday,United States,San Francisco,United States,San Francisco,Mobile,Safari,108.82.58.87,2,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000163,U0173,2026-07-08 07:52:00,7,Wednesday,United States,San Francisco,United States,San Francisco,Mobile,Safari,184.64.0.118,2,True,SMS,0,True,False,False,False,False,True,New Device Login,1,False,False,False,False,False,False,False
L000164,U0105,2026-07-28 11:02:00,11,Tuesday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,209.154.92.107,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000165,U0143,2026-07-10 18:53:00,18,Friday,Germany,Munich,United Kingdom,Manchester,Laptop,Chrome,148.203.133.49,0,False,Unknown,0,False,True,False,False,False,True,Foreign Login,1,True,False,False,False,True,False,False
L000166,U0217,2026-07-05 21:28:00,21,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,200.86.20.95,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000167,U0168,2026-07-14 09:57:00,9,Tuesday,Brazil,São Paulo,United States,San Francisco,Mobile,Safari,37.177.3.254,4,True,Authenticator App,0,False,True,False,False,False,True,Foreign Login,1,False,True,False,False,False,False,False
L000168,U0183,2026-07-23 19:29:00,19,Thursday,United States,New York,United States,New York,Laptop,Chrome,216.126.126.29,1,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L000169,U0241,2026-07-08 13:43:00,13,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,81.11.177.82,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000170,U0156,2026-07-03 16:48:00,16,Friday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,17.148.88.141,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L000171,U0211,2026-07-23 16:12:00,16,Thursday,Canada,Toronto,Canada,Toronto,Desktop,Firefox,169.106.184.202,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000172,U0043,2026-07-14 18:51:00,18,Tuesday,United States,New York,United States,New York,Laptop,Safari,136.87.69.252,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L000173,U0052,2026-07-03 01:47:00,1,Friday,United States,Boston,United States,Boston,Laptop,Chrome,201.50.244.208,0,True,SMS,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L000174,U0190,2026-07-24 08:23:00,8,Friday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,31.72.187.85,3,True,Email Code,0,True,False,False,False,False,False,New Device Login,1,False,True,False,False,False,False,False
L000175,U0032,2026-07-19 17:21:00,17,Sunday,India,Mumbai,India,Mumbai,Laptop,Firefox,195.94.248.171,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000176,U0209,2026-07-07 09:58:00,9,Tuesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Mobile,Safari,118.185.147.206,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000177,U0007,2026-07-05 09:09:00,9,Sunday,Germany,Munich,Germany,Munich,Laptop,Chrome,51.137.149.225,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000178,U0173,2026-07-20 10:55:00,10,Monday,United States,San Francisco,United States,San Francisco,Desktop,Safari,194.171.204.228,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000179,U0148,2026-07-14 15:30:00,15,Tuesday,United States,Boston,United States,Boston,Laptop,Firefox,172.174.49.171,9,False,Unknown,0,True,False,False,False,False,True,Brute Force,1,True,True,True,True,False,False,False
L000180,U0030,2026-07-29 14:53:00,14,Wednesday,Canada,Vancouver,Canada,Vancouver,Mobile,Firefox,35.205.233.184,0,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L000181,U0238,2026-07-02 08:50:00,8,Thursday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,25.15.207.53,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000182,U0026,2026-07-07 15:35:00,15,Tuesday,United States,Chicago,United States,Chicago,Mobile,Chrome,50.204.157.165,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000183,U0147,2026-07-24 12:21:00,12,Friday,United States,Chicago,United States,Chicago,Mobile,Chrome,157.134.174.100,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000184,U0011,2026-07-14 10:13:00,10,Tuesday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,63.235.249.156,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000185,U0029,2026-07-16 08:07:00,8,Thursday,Canada,Vancouver,Canada,Vancouver,Laptop,Safari,205.40.16.10,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000186,U0223,2026-07-28 09:06:00,9,Tuesday,India,Delhi,India,Delhi,Desktop,Firefox,27.49.216.50,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L000187,U0013,2026-07-22 11:07:00,11,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,86.205.164.250,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000188,U0084,2026-07-29 14:34:00,14,Wednesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Edge,63.137.180.111,2,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000189,U0012,2026-07-01 08:32:00,8,Wednesday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,17.180.192.175,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000190,U0212,2026-07-21 14:21:00,14,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,32.4.246.50,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000191,U0076,2026-07-07 12:23:00,12,Tuesday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,208.182.20.116,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000192,U0106,2026-07-03 17:40:00,17,Friday,United States,Boston,United States,Boston,Desktop,Chrome,107.101.14.187,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000193,U0187,2026-07-30 16:41:00,16,Thursday,United States,New York,United States,New York,Laptop,Firefox,182.93.33.173,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000194,U0124,2026-07-12 12:10:00,12,Sunday,Germany,Munich,Germany,Munich,Laptop,Firefox,137.145.67.182,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000195,U0136,2026-07-23 17:45:00,17,Thursday,United States,Chicago,United States,Chicago,Laptop,Safari,96.71.27.40,6,False,Unknown,0,True,False,False,False,False,False,Brute Force,1,True,True,True,True,False,False,False
L000196,U0001,2026-07-28 09:39:00,9,Tuesday,United States,Edison,United States,Edison,Laptop,Chrome,15.39.53.217,3,False,Unknown,0,False,False,False,False,True,False,Credential Stuffing,1,True,True,False,False,False,False,False
L000197,U0177,2026-07-02 09:28:00,9,Thursday,India,Bangalore,India,Bangalore,Laptop,Safari,33.159.192.119,2,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L000198,U0073,2026-07-20 17:41:00,17,Monday,United States,New York,United States,New York,Desktop,Safari,46.207.28.73,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L000199,U0050,2026-07-25 21:12:00,21,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,147.237.93.18,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L000200,U0205,2026-07-22 13:25:00,13,Wednesday,United States,Boston,United States,Boston,Laptop,Chrome,64.237.246.112,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
