login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious
L000151,U0148,2026-07-07 16:52:00,16,Tuesday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,78.162.50.63,9,False,None,0,True,False,False,False,False,False,Brute Force,1
L000152,U0027,2026-07-08 10:50:00,10,Wednesday,United States,Edison,United States,Edison,Laptop,Edge,98.235.46.189,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000153,U0016,2026-07-05 07:59:00,7,Sunday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,124.29.222.111,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000154,U0151,2026-07-26 20:11:00,20,Sunday,United States,Chicago,United States,Chicago,Mobile,Chrome,83.251.94.181,0,False,None,0,False,False,False,False,False,True,Normal,0
L000155,U0048,2026-07-18 14:59:00,14,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Edge,35.230.175.169,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000156,U0035,2026-07-04 18:22:00,18,Saturday,India,Bangalore,India,Bangalore,Laptop,Edge,19.45.100.89,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000157,U0153,2026-07-07 15:20:00,15,Tuesday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,129.247.61.69,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000158,U0229,2026-07-20 19:20:00,19,Monday,United States,New York,United States,New York,Laptop,Chrome,102.235.201.68,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000159,U0230,2026-07-02 12:10:00,12,Thursday,United States,Edison,United States,Edison,Laptop,Chrome,72.134.204.226,1,False,None,0,False,False,False,False,False,True,Normal,0
L000160,U0199,2026-07-04 15:09:00,15,Saturday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,143.178.210.64,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L000161,U0051,2026-07-23 13:55:00,13,Thursday,United States,Edison,United States,Edison,Laptop,Firefox,108.77.180.24,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000162,U0123,2026-07-25 10:32:00,10,Saturday,India,Delhi,India,Delhi,Laptop,Chrome,39.76.218.154,2,True,SMS,0,False,False,False,False,False,True,Normal,0
L000163,U0139,2026-07-07 09:19:00,9,Tuesday,United States,Boston,United States,Boston,Tablet,Firefox,195.137.164.136,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000164,U0131,2026-07-01 13:38:00,13,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Safari,84.225.16.7,1,False,None,0,False,False,False,False,False,True,Normal,0
L000165,U0203,2026-07-29 15:57:00,15,Wednesday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,213.104.184.107,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L000166,U0211,2026-07-18 12:03:00,12,Saturday,United States,Edison,United States,Edison,Laptop,Chrome,90.37.222.191,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000167,U0078,2026-07-23 08:57:00,8,Thursday,United States,New York,United States,New York,Laptop,Chrome,134.138.23.37,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000168,U0242,2026-07-21 07:59:00,7,Tuesday,United Kingdom,London,United Kingdom,London,Laptop,Safari,85.68.57.21,0,False,None,0,False,False,False,False,False,True,Normal,0
L000169,U0006,2026-07-18 16:22:00,16,Saturday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,31.149.148.13,2,False,None,0,False,False,False,False,False,True,Normal,0
L000170,U0234,2026-07-01 11:26:00,11,Wednesday,United States,Chicago,United States,Chicago,Laptop,Chrome,82.51.31.235,0,False,None,0,False,False,False,False,False,False,Normal,0
L000171,U0158,2026-07-18 09:39:00,9,Saturday,United States,Edison,United States,Edison,Tablet,Chrome,200.54.154.78,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000172,U0156,2026-07-24 08:42:00,8,Friday,India,Mumbai,India,Mumbai,Mobile,Chrome,103.171.241.148,10,True,SMS,0,False,False,False,False,False,False,Brute Force,1
L000173,U0091,2026-07-22 05:53:00,5,Wednesday,United States,Boston,United States,Boston,Laptop,Chrome,174.24.233.149,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000174,U0211,2026-07-08 19:53:00,19,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,130.174.117.10,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000175,U0119,2026-07-23 07:04:00,7,Thursday,United States,Boston,United States,Boston,Tablet,Edge,221.83.123.70,1,False,None,0,False,False,False,False,False,True,Normal,0
L000176,U0178,2026-07-18 18:50:00,18,Saturday,United Kingdom,Manchester,United Kingdom,Manchester,Mobile,Safari,155.44.89.4,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000177,U0225,2026-07-23 00:53:00,0,Thursday,India,Mumbai,India,Mumbai,Desktop,Chrome,52.122.199.145,0,False,None,0,False,False,True,False,False,True,Normal,0
L000178,U0121,2026-07-08 19:17:00,19,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Safari,17.49.218.64,0,False,None,0,False,False,False,False,False,True,Normal,0
L000179,U0030,2026-07-10 15:09:00,15,Friday,United States,Chicago,United States,Chicago,Laptop,Chrome,16.64.25.240,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L000180,U0043,2026-07-27 06:10:00,6,Monday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,201.184.161.105,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L000181,U0034,2026-07-01 06:23:00,6,Wednesday,United States,Chicago,United States,Chicago,Mobile,Chrome,75.238.22.190,0,False,None,0,False,False,False,False,False,True,Normal,0
L000182,U0134,2026-07-21 14:16:00,14,Tuesday,United States,Boston,United States,Boston,Laptop,Safari,45.109.171.254,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000183,U0207,2026-07-14 10:03:00,10,Tuesday,United States,New York,United States,New York,Laptop,Chrome,211.54.110.232,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000184,U0099,2026-07-09 13:39:00,13,Thursday,India,Bangalore,United Kingdom,London,Laptop,Chrome,38.67.157.41,4,True,SMS,0,False,True,False,True,False,False,Impossible Travel,1
L000185,U0124,2026-07-06 16:55:00,16,Monday,United States,San Francisco,United States,San Francisco,Desktop,Safari,180.81.161.126,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000186,U0199,2026-07-04 11:44:00,11,Saturday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,134.37.9.168,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000187,U0236,2026-07-22 05:39:00,5,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,85.136.253.109,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L000188,U0218,2026-07-05 08:19:00,8,Sunday,India,Mumbai,India,Mumbai,Mobile,Chrome,209.167.207.209,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000189,U0114,2026-07-23 20:37:00,20,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,142.245.205.97,5,False,None,0,False,False,False,False,False,True,Brute Force,1
L000190,U0047,2026-07-03 00:46:00,0,Friday,United States,Edison,United States,Edison,Desktop,Safari,145.102.251.80,0,False,None,0,False,False,True,False,False,True,Normal,0
L000191,U0215,2026-07-09 13:26:00,13,Thursday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,152.121.1.29,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000192,U0248,2026-07-13 13:33:00,13,Monday,India,Bangalore,India,Bangalore,Laptop,Chrome,81.96.81.254,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000193,U0027,2026-07-11 23:47:00,23,Saturday,United States,Edison,United States,Edison,Desktop,Chrome,115.139.92.175,4,True,SMS,0,True,False,False,False,False,False,New Device Login,1
L000194,U0064,2026-07-06 11:45:00,11,Monday,United States,Boston,United States,Boston,Laptop,Chrome,152.201.137.30,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000195,U0133,2026-07-09 14:02:00,14,Thursday,United States,Chicago,United States,Chicago,Laptop,Firefox,28.253.213.182,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000196,U0230,2026-07-22 10:26:00,10,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,90.18.241.252,0,False,None,0,False,False,False,False,False,False,Normal,0
L000197,U0050,2026-07-29 06:13:00,6,Wednesday,United States,Chicago,United States,Chicago,Laptop,Edge,141.193.194.220,0,False,None,0,False,False,False,False,False,True,Normal,0
L000198,U0016,2026-07-30 12:52:00,12,Thursday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,125.130.40.143,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L000199,U0034,2026-07-23 14:57:00,14,Thursday,United States,Chicago,United States,Chicago,Mobile,Chrome,130.138.193.77,0,False,None,0,False,False,False,False,False,True,Normal,0
L000200,U0004,2026-07-24 22:07:00,22,Friday,United States,Boston,United States,Boston,Laptop,Safari,23.75.113.166,2,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000201,U0043,2026-07-21 10:27:00,10,Tuesday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,206.140.213.221,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000202,U0074,2026-07-09 15:55:00,15,Thursday,United States,New York,United States,New York,Laptop,Chrome,61.110.172.185,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000203,U0213,2026-07-26 20:23:00,20,Sunday,United States,Chicago,United States,Chicago,Laptop,Chrome,23.244.11.138,6,True,Email Code,0,False,False,False,False,True,False,Suspicious IP Login,1
L000204,U0027,2026-07-07 21:34:00,21,Tuesday,United States,Edison,United States,Edison,Laptop,Edge,39.56.219.188,1,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L000205,U0218,2026-07-05 17:08:00,17,Sunday,India,Mumbai,India,Mumbai,Mobile,Chrome,100.71.140.155,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000206,U0197,2026-07-17 07:01:00,7,Friday,Germany,Munich,Germany,Munich,Laptop,Chrome,71.200.8.25,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000207,U0068,2026-07-24 08:19:00,8,Friday,United States,Chicago,United States,Chicago,Laptop,Chrome,13.171.61.251,0,False,None,0,False,False,False,False,False,False,Normal,0
L000208,U0062,2026-07-19 05:36:00,5,Sunday,Canada,Vancouver,Canada,Vancouver,Mobile,Edge,55.158.96.178,0,False,None,0,False,False,False,False,False,False,Normal,0
L000209,U0032,2026-07-08 17:37:00,17,Wednesday,United Kingdom,Manchester,United States,Edison,Laptop,Safari,184.57.82.99,3,True,Authenticator App,0,False,True,False,False,False,False,Foreign Login,1
L000210,U0010,2026-07-19 03:50:00,3,Sunday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,134.231.80.102,2,True,Authenticator App,0,False,False,True,False,True,True,Suspicious IP Login,1
L000211,U0113,2026-07-12 13:15:00,13,Sunday,United States,Boston,United States,Boston,Desktop,Chrome,173.147.240.60,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000212,U0057,2026-07-13 12:24:00,12,Monday,United States,Edison,United States,Edison,Laptop,Chrome,127.65.186.232,2,False,None,0,False,False,False,False,False,True,Normal,0
L000213,U0238,2026-07-05 16:42:00,16,Sunday,United States,Chicago,United States,Chicago,Desktop,Safari,28.209.250.19,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000214,U0131,2026-07-30 20:09:00,20,Thursday,United Kingdom,London,United Kingdom,London,Laptop,Safari,43.208.135.107,0,False,None,0,False,False,False,False,False,True,Normal,0
L000215,U0104,2026-07-18 01:40:00,1,Saturday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,54.90.99.78,0,True,Email Code,0,False,False,True,False,False,False,Normal,0
L000216,U0174,2026-07-02 20:04:00,20,Thursday,United States,Chicago,United States,Chicago,Tablet,Firefox,59.122.228.71,3,True,Email Code,0,True,False,False,False,False,False,New Device Login,1
L000217,U0065,2026-07-17 08:39:00,8,Friday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,63.18.93.202,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L000218,U0113,2026-07-07 02:17:00,2,Tuesday,United States,Boston,United States,Boston,Desktop,Chrome,29.11.111.207,0,True,SMS,0,False,False,True,False,False,True,Normal,0
L000219,U0244,2026-07-07 08:03:00,8,Tuesday,United States,Edison,United States,Edison,Desktop,Chrome,44.65.184.240,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000220,U0128,2026-07-22 07:45:00,7,Wednesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,87.141.186.247,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000221,U0204,2026-07-14 23:02:00,23,Tuesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Safari,67.98.185.117,0,False,None,0,False,False,False,False,False,False,Normal,0
L000222,U0174,2026-07-02 10:11:00,10,Thursday,United States,Chicago,United States,Chicago,Desktop,Safari,136.166.138.160,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000223,U0149,2026-07-12 07:24:00,7,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Safari,75.9.39.154,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L000224,U0113,2026-07-26 02:50:00,2,Sunday,United States,Boston,United States,Boston,Desktop,Chrome,114.178.0.198,0,True,Email Code,0,False,False,True,False,False,True,Normal,0
L000225,U0047,2026-07-20 18:50:00,18,Monday,United States,Edison,United States,Edison,Tablet,Safari,143.26.48.128,2,False,None,0,True,False,False,False,False,False,New Device Login,1
L000226,U0206,2026-07-29 08:48:00,8,Wednesday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,132.73.105.30,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L000227,U0245,2026-07-28 09:51:00,9,Tuesday,United States,Chicago,United States,Chicago,Mobile,Chrome,66.145.64.49,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L000228,U0006,2026-07-12 08:26:00,8,Sunday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,204.152.98.50,0,False,None,0,False,False,False,False,False,True,Normal,0
L000229,U0219,2026-07-23 04:58:00,4,Thursday,United States,Edison,United States,Edison,Laptop,Chrome,128.16.61.73,0,True,Email Code,0,False,False,True,False,False,True,Unusual Hour Login,1
L000230,U0183,2026-07-15 22:08:00,22,Wednesday,Canada,Toronto,Canada,Toronto,Laptop,Safari,205.244.31.106,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000231,U0193,2026-07-17 09:55:00,9,Friday,United States,New York,United States,New York,Laptop,Chrome,194.189.173.156,2,False,None,0,False,False,False,False,False,True,Normal,0
L000232,U0147,2026-07-02 14:11:00,14,Thursday,India,Delhi,United States,San Francisco,Laptop,Safari,108.175.153.157,1,False,None,0,False,True,False,True,False,False,Impossible Travel,1
L000233,U0184,2026-07-02 22:26:00,22,Thursday,Germany,Munich,Germany,Munich,Mobile,Chrome,166.12.4.173,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L000234,U0208,2026-07-15 15:46:00,15,Wednesday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,39.218.232.99,0,False,None,0,False,False,False,False,False,True,Normal,0
L000235,U0018,2026-07-31 05:37:00,5,Friday,India,Bangalore,India,Bangalore,Laptop,Edge,17.250.12.209,0,False,None,0,False,False,False,False,False,True,Normal,0
L000236,U0034,2026-07-18 12:19:00,12,Saturday,United States,Chicago,United States,Chicago,Mobile,Chrome,144.47.86.65,1,False,None,0,False,False,False,False,False,True,Normal,0
L000237,U0095,2026-07-10 19:51:00,19,Friday,United Kingdom,Manchester,United Kingdom,Manchester,Mobile,Chrome,76.235.226.243,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000238,U0128,2026-07-19 18:57:00,18,Sunday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,140.24.224.124,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000239,U0015,2026-07-01 15:51:00,15,Wednesday,Canada,Vancouver,Canada,Vancouver,Mobile,Chrome,113.45.197.168,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L000240,U0135,2026-07-08 16:29:00,16,Wednesday,United States,Chicago,United States,Chicago,Laptop,Edge,164.247.86.239,1,False,None,0,False,False,False,False,False,False,Normal,0
L000241,U0153,2026-07-11 02:32:00,2,Saturday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,91.91.91.174,0,True,Email Code,0,False,False,True,False,False,True,Normal,0
L000242,U0093,2026-07-16 11:40:00,11,Thursday,United States,Chicago,United States,Chicago,Laptop,Firefox,93.150.170.80,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000243,U0231,2026-07-27 11:44:00,11,Monday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,158.193.202.72,2,False,None,0,False,False,False,False,False,True,Normal,0
L000244,U0177,2026-07-27 11:51:00,11,Monday,United States,Boston,United States,Boston,Laptop,Chrome,193.203.112.97,2,False,None,0,False,False,False,False,False,True,Normal,0
L000245,U0123,2026-07-20 15:01:00,15,Monday,India,Delhi,India,Delhi,Laptop,Chrome,146.245.17.243,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000246,U0105,2026-07-02 13:55:00,13,Thursday,Canada,Toronto,United States,Edison,Desktop,Firefox,118.99.134.5,2,True,Email Code,0,False,True,False,True,False,False,Impossible Travel,1
L000247,U0155,2026-07-26 08:26:00,8,Sunday,United States,Chicago,United States,Chicago,Tablet,Edge,91.12.204.223,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L000248,U0147,2026-07-02 15:47:00,15,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Safari,95.108.139.41,0,False,None,0,False,False,False,False,False,True,Normal,0
L000249,U0046,2026-07-20 10:21:00,10,Monday,Brazil,São Paulo,Brazil,São Paulo,Desktop,Firefox,149.36.40.77,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L000250,U0240,2026-07-06 14:10:00,14,Monday,United States,Chicago,United States,Chicago,Laptop,Safari,13.187.69.153,3,False,None,0,False,False,False,False,True,True,Credential Stuffing,1
